NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;
1;0;1;1:50.025;0;;34.368;0;44.737;0;30.920;0;192.7;1:50.025;12:01;0:34.368;0:44.737;0:30.920;274.8;Lucas DI GRASSI;;
1;0;2;1:47.971;0;;33.893;0;45.075;0;29.003;0;196.4;3:37.996;12:03;0:33.893;0:45.075;0:29.003;272.0;Lucas DI GRASSI;;
1;0;3;1:44.961;0;;32.215;0;43.844;0;28.902;2;202.0;5:22.957;12:05;0:32.215;0:43.844;0:28.902;272.0;Lucas DI GRASSI;;
1;0;4;1:45.228;0;;32.317;0;43.945;0;28.966;0;201.5;7:08.185;12:06;0:32.317;0:43.945;0:28.966;273.4;Lucas DI GRASSI;;
1;0;5;1:45.501;0;;32.181;0;43.922;0;29.398;0;201.0;8:53.686;12:08;0:32.181;0:43.922;0:29.398;274.8;Lucas DI GRASSI;;
1;0;6;1:44.859;0;;32.087;0;43.518;0;29.254;0;202.2;10:38.545;12:10;0:32.087;0:43.518;0:29.254;274.8;Lucas DI GRASSI;;
1;0;7;1:48.248;0;;32.724;0;46.220;0;29.304;0;195.9;12:26.793;12:12;0:32.724;0:46.220;0:29.304;270.7;Lucas DI GRASSI;;
1;0;8;1:45.664;0;;32.610;0;44.006;0;29.048;0;200.7;14:12.457;12:13;0:32.610;0:44.006;0:29.048;271.4;Lucas DI GRASSI;;
1;0;9;1:44.769;0;;32.350;0;43.507;0;28.912;0;202.4;15:57.226;12:15;0:32.350;0:43.507;0:28.912;270.7;Lucas DI GRASSI;;
1;0;10;1:44.715;0;;32.131;0;43.604;0;28.980;0;202.5;17:41.941;12:17;0:32.131;0:43.604;0:28.980;272.0;Lucas DI GRASSI;;
1;0;11;1:45.093;0;;32.194;0;43.826;0;29.073;0;201.8;19:27.034;12:19;0:32.194;0:43.826;0:29.073;271.4;Lucas DI GRASSI;;
