NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;
1;2;1;1:58.682;0;;22.565;0;42.785;0;53.332;0;167.3;1:58.682;11:01;0:22.565;0:42.785;0:53.332;281.2;Marcel FÄSSLER;;
1;2;2;4:00.404;0;;52.488;0;1:39.500;0;1:28.416;0;82.6;5:59.086;11:05;0:52.488;1:39.500;1:28.416;76.7;Marcel FÄSSLER;;
1;2;3;3:54.368;0;;1:01.523;0;1:40.438;0;1:12.407;0;84.7;9:53.454;11:09;1:01.523;1:40.438;1:12.407;71.9;Marcel FÄSSLER;;
1;2;4;3:07.683;0;;43.079;0;1:14.568;0;1:10.036;0;105.8;13:01.137;11:12;0:43.079;1:14.568;1:10.036;110.9;Marcel FÄSSLER;;
1;2;5;2:55.534;0;;37.121;0;1:09.007;0;1:09.406;0;113.1;15:56.671;11:15;0:37.121;1:09.007;1:09.406;169.0;Marcel FÄSSLER;;
1;2;6;1:53.694;0;;25.020;0;43.152;0;45.522;0;174.7;17:50.365;11:17;0:25.020;0:43.152;0:45.522;283.5;Marcel FÄSSLER;;
1;2;7;1:50.382;0;;23.891;0;41.833;0;44.658;0;179.9;19:40.747;11:19;0:23.891;0:41.833;0:44.658;283.5;Marcel FÄSSLER;;
1;2;8;1:51.305;0;;23.797;0;41.922;0;45.586;0;178.4;21:32.052;11:21;0:23.797;0:41.922;0:45.586;286.5;Marcel FÄSSLER;;
1;2;9;1:50.404;0;;23.856;0;42.009;0;44.539;0;179.9;23:22.456;11:22;0:23.856;0:42.009;0:44.539;285.0;Marcel FÄSSLER;;
1;2;10;1:50.107;0;;23.835;0;41.833;0;44.439;0;180.3;25:12.563;11:24;0:23.835;0:41.833;0:44.439;285.0;Marcel FÄSSLER;;
1;2;11;1:51.456;0;;23.703;0;41.839;0;45.914;0;178.2;27:04.019;11:26;0:23.703;0:41.839;0:45.914;285.0;Marcel FÄSSLER;;
1;2;12;1:54.552;0;;23.912;0;43.051;0;47.589;0;173.4;28:58.571;11:28;0:23.912;0:43.051;0:47.589;288.0;Marcel FÄSSLER;;
1;2;13;1:53.433;0;;24.279;0;42.750;0;46.404;0;175.1;30:52.004;11:30;0:24.279;0:42.750;0:46.404;283.5;Marcel FÄSSLER;;
1;2;14;1:51.169;0;;23.819;0;43.207;0;44.143;0;178.6;32:43.173;11:32;0:23.819;0:43.207;0:44.143;282.0;Marcel FÄSSLER;;
1;2;15;1:48.737;0;;23.552;0;41.380;0;43.805;0;182.6;34:31.910;11:34;0:23.552;0:41.380;0:43.805;282.0;Marcel FÄSSLER;;
1;2;16;1:49.766;0;;23.598;0;41.385;0;44.783;0;180.9;36:21.676;11:35;0:23.598;0:41.385;0:44.783;282.7;Marcel FÄSSLER;;
1;2;17;1:49.408;0;;23.590;0;41.534;0;44.284;0;181.5;38:11.084;11:37;0:23.590;0:41.534;0:44.284;284.2;Marcel FÄSSLER;;
1;2;18;1:51.762;0;;23.680;0;41.913;0;46.169;0;177.7;40:02.846;11:39;0:23.680;0:41.913;0:46.169;285.0;Marcel FÄSSLER;;
1;2;19;1:50.913;0;;23.767;0;41.741;0;45.405;0;179.0;41:53.759;11:41;0:23.767;0:41.741;0:45.405;285.0;Marcel FÄSSLER;;
1;2;20;1:52.006;0;;24.113;0;42.906;0;44.987;0;177.3;43:45.765;11:43;0:24.113;0:42.906;0:44.987;284.2;Marcel FÄSSLER;;
1;2;21;1:53.584;0;;24.441;0;44.306;0;44.837;0;174.8;45:39.349;11:45;0:24.441;0:44.306;0:44.837;282.7;Marcel FÄSSLER;;
1;2;22;1:59.334;0;;24.235;0;46.981;0;48.118;0;166.4;47:38.683;11:47;0:24.235;0:46.981;0:48.118;285.0;Marcel FÄSSLER;;
1;2;23;1:50.946;0;;23.754;0;42.573;0;44.619;0;179.0;49:29.629;11:49;0:23.754;0:42.573;0:44.619;282.7;Marcel FÄSSLER;;
1;2;24;1:50.028;0;;23.556;0;41.985;0;44.487;0;180.5;51:19.657;11:50;0:23.556;0:41.985;0:44.487;283.5;Marcel FÄSSLER;;
1;2;25;1:53.223;0;B;23.689;0;41.689;0;47.845;0;175.4;53:12.880;11:52;0:23.689;0:41.689;0:47.845;283.5;Marcel FÄSSLER;;
1;0;26;4:52.085;0;;3:25.344;0;42.396;0;44.345;0;68.0;58:04.965;11:57;3:25.344;0:42.396;0:44.345;277.6;André LOTTERER;0:03:05;
1;0;27;1:49.618;0;;24.074;0;41.787;0;43.757;0;181.2;59:54.583;11:59;0:24.074;0:41.787;0:43.757;279.1;André LOTTERER;;
1;0;28;1:48.208;0;;23.728;0;41.063;0;43.417;0;183.5;1:01:42.791;12:01;0:23.728;0:41.063;0:43.417;282.0;André LOTTERER;;
1;0;29;1:49.477;0;;23.981;0;41.477;0;44.019;0;181.4;1:03:32.268;12:03;0:23.981;0:41.477;0:44.019;281.2;André LOTTERER;;
1;0;30;1:47.856;0;;23.649;0;41.034;0;43.173;1;184.1;1:05:20.124;12:04;0:23.649;0:41.034;0:43.173;282.7;André LOTTERER;;
1;0;31;1:50.761;0;;23.577;1;42.683;0;44.501;0;179.3;1:07:10.885;12:06;0:23.577;0:42.683;0:44.501;281.2;André LOTTERER;;
1;0;32;1:49.738;0;;24.044;0;41.886;0;43.808;0;181.0;1:09:00.623;12:08;0:24.044;0:41.886;0:43.808;280.5;André LOTTERER;;
1;0;33;1:49.620;0;;23.770;0;42.005;0;43.845;0;181.1;1:10:50.243;12:10;0:23.770;0:42.005;0:43.845;281.2;André LOTTERER;;
1;0;34;1:49.694;0;;23.857;0;41.957;0;43.880;0;181.0;1:12:39.937;12:12;0:23.857;0:41.957;0:43.880;281.2;André LOTTERER;;
