NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;
1;1;1;1:54.956;0;;36.958;0;29.586;0;48.412;0;181.4;1:54.956;12:01;0:36.958;0:29.586;0:48.412;271.4;Tom Kimber-Smith;;
1;1;2;1:51.035;0;;33.784;0;29.213;0;48.038;0;187.8;3:45.991;12:03;0:33.784;0:29.213;0:48.038;274.1;Tom Kimber-Smith;;
1;1;3;1:50.652;0;;33.421;0;29.203;0;48.028;0;188.4;5:36.643;12:05;0:33.421;0:29.203;0:48.028;272.7;Tom Kimber-Smith;;
1;1;4;1:52.205;0;;33.518;0;29.101;0;49.586;0;185.8;7:28.848;12:07;0:33.518;0:29.101;0:49.586;275.5;Tom Kimber-Smith;;
1;1;5;1:50.759;0;;33.551;0;29.099;0;48.109;0;188.2;9:19.607;12:09;0:33.551;0:29.099;0:48.109;273.4;Tom Kimber-Smith;;
1;1;6;1:50.729;0;;33.512;0;29.179;0;48.038;0;188.3;11:10.336;12:11;0:33.512;0:29.179;0:48.038;274.1;Tom Kimber-Smith;;
1;1;7;1:50.844;0;;33.628;0;29.134;0;48.082;0;188.1;13:01.180;12:12;0:33.628;0:29.134;0:48.082;273.4;Tom Kimber-Smith;;
1;1;8;1:51.021;0;;33.453;0;29.203;0;48.365;0;187.8;14:52.201;12:14;0:33.453;0:29.203;0:48.365;275.5;Tom Kimber-Smith;;
1;1;9;1:51.327;0;;33.796;0;29.220;0;48.311;0;187.3;16:43.528;12:16;0:33.796;0:29.220;0:48.311;274.1;Tom Kimber-Smith;;
1;1;10;1:51.244;0;;33.578;0;29.275;0;48.391;0;187.4;18:34.772;12:18;0:33.578;0:29.275;0:48.391;274.8;Tom Kimber-Smith;;
1;1;11;1:52.058;0;;33.529;0;29.122;0;49.407;0;186.0;20:26.830;12:20;0:33.529;0:29.122;0:49.407;275.5;Tom Kimber-Smith;;
1;1;12;1:53.465;0;;34.622;0;30.032;0;48.811;0;183.7;22:20.295;12:22;0:34.622;0:30.032;0:48.811;274.8;Tom Kimber-Smith;;
1;1;13;1:52.308;0;;33.809;0;29.008;0;49.491;0;185.6;24:12.603;12:24;0:33.809;0:29.008;0:49.491;276.2;Tom Kimber-Smith;;
1;1;14;1:51.421;0;;33.799;0;29.131;0;48.491;0;187.1;26:04.024;12:25;0:33.799;0:29.131;0:48.491;276.9;Tom Kimber-Smith;;
1;1;15;1:51.330;0;;33.668;0;29.168;0;48.494;0;187.3;27:55.354;12:27;0:33.668;0:29.168;0:48.494;274.1;Tom Kimber-Smith;;
