POS;NUMBER;LAP;TIME;GAP_FIRST;GAP_PREVIOUS;KPH; LAPS;TEAM;CLASS;GROUP;DIVISION;VEHICLE;TIRES;IMSA_CarId;IMSA_TeamId;IMSA_ClassId;IMSA_CarTypeId;IMSA_ManufacturerId;IMSA_TireId;IMSA_SponsorId;IMSA_EventEntryId;*Extra 9;*Extra 10;DRIVER1_FIRSTNAME;DRIVER1_SECONDNAME;DRIVER1_LICENSE;DRIVER1_HOMETOWN;DRIVER1_COUNTRY;DRIVER1_SHORTNAME;DRIVER1_IMSA_DriverId;DRIVER1_IMSA_DriverPlugId;DRIVER1_IMSA_DriverRatingLong;DRIVER1_*Extra 4;DRIVER1_*Extra 5;DRIVER2_FIRSTNAME;DRIVER2_SECONDNAME;DRIVER2_LICENSE;DRIVER2_HOMETOWN;DRIVER2_COUNTRY;DRIVER2_SHORTNAME;DRIVER2_IMSA_DriverId;DRIVER2_IMSA_DriverPlugId;DRIVER2_IMSA_DriverRatingLong;DRIVER2_*Extra 4;DRIVER2_*Extra 5;DRIVER3_FIRSTNAME;DRIVER3_SECONDNAME;DRIVER3_LICENSE;DRIVER3_HOMETOWN;DRIVER3_COUNTRY;DRIVER3_SHORTNAME;DRIVER3_IMSA_DriverId;DRIVER3_IMSA_DriverPlugId;DRIVER3_IMSA_DriverRatingLong;DRIVER3_*Extra 4;DRIVER3_*Extra 5;DRIVER4_FIRSTNAME;DRIVER4_SECONDNAME;DRIVER4_LICENSE;DRIVER4_HOMETOWN;DRIVER4_COUNTRY;DRIVER4_SHORTNAME;DRIVER4_IMSA_DriverId;DRIVER4_IMSA_DriverPlugId;DRIVER4_IMSA_DriverRatingLong;DRIVER4_*Extra 4;DRIVER4_*Extra 5;DRIVER5_FIRSTNAME;DRIVER5_SECONDNAME;DRIVER5_LICENSE;DRIVER5_HOMETOWN;DRIVER5_COUNTRY;DRIVER5_SHORTNAME;DRIVER5_IMSA_DriverId;DRIVER5_IMSA_DriverPlugId;DRIVER5_IMSA_DriverRatingLong;DRIVER5_*Extra 4;DRIVER5_*Extra 5;DRIVER6_FIRSTNAME;DRIVER6_SECONDNAME;DRIVER6_LICENSE;DRIVER6_HOMETOWN;DRIVER6_COUNTRY;DRIVER6_SHORTNAME;DRIVER6_IMSA_DriverId;DRIVER6_IMSA_DriverPlugId;DRIVER6_IMSA_DriverRatingLong;DRIVER6_*Extra 4;DRIVER6_*Extra 5;
1;55;13;1:34.533;-;-;218.2;31;Mazda Team Joest;DPi;;;Mazda DPi;M;409;201;27;48;110;3;;4619;;;Jonathan;Bomarito;Gold;;USA;;309;1;Gold;;;Harry;Tincknell;Platinum;;GBR;;1288;2;Platinum;;;Olivier;Pla;Platinum;;FRA;;300;3;Platinum;;;;;;;;;;;;;;;;;;;;;
12;52;4;1:36.990;+2.457;+1.038;212.6;34;PR1 Mathiasen Motorsports;LMP2;;;ORECA  LMP2;M;240;16;28;47;7637;3;;4712;;;Matthew;McMurry;Silver;;USA;;393;1;Silver;;;Gabriel;Aubry;Silver;;FRA;;1769;2;Silver;;;Mark;Kvamme;Bronze;;USA;;656;3;Bronze;;;;;;;;;;;;;;;;;;;;;
13;81;9;1:37.575;+3.042;+0.585;211.4;38;DragonSpeed;LMP2;;;ORECA  LMP2;M;622;96;28;47;7637;3;;4720;;;Henrik;Hedman;Bronze;;SWE;;1142;1;Bronze;;;Ben;Hanley;Gold;;GBR;;1275;2;Gold;;;Nicolas;Lapierre;Platinum;;FRA;;1143;3;Platinum;;;James;Allen;;;AUS;;1240;4;;;;;;;;;;;;;;;;
14;18;27;1:38.423;+3.890;+0.848;209.5;34;DragonSpeed;LMP2;;;ORECA  LMP2;M;623;96;28;47;7637;3;;4721;;;Pastor;Maldonado;;;VEN;;1240;2;;;;Roberto;Gonzalez;Silver;;MEX;;1599;1;Silver;;;Ryan;Cullen;;;;;1240;3;;;;Sebastian;Saavedra;;;;;;4;;;;;;;;;;;;;;;;
15;38;12;1:38.665;+4.132;+0.242;209.0;38;Performance Tech Motorsports;LMP2;;;ORECA  LMP2;M;442;11;28;47;7637;3;;4719;;;Kyle;Masson;Silver;;USA;;1133;5;Silver;;;Kris;Wright;Silver;;USA;;1119;2;Silver;;;Cameron;Cassels;Bronze;;CAN;;1001;1;Bronze;;;Robert;Masson;Bronze;;USA;;1343;3;Bronze;;;;;;;;;;;;;;;
16;911;8;1:43.402;+8.869;+4.737;199.5;40;Porsche GT Team;GTLM;;;Porsche 911 RSR;M;256;208;3;10;112;3;;4615;;;Patrick;Pilet;Platinum;;FRA;;287;4;Platinum;;;Nick;Tandy;Platinum;;GBR;;124;2;Platinum;;;Frederic;Makowiecki;Platinum;;FRA;;863;3;Platinum;;;;;;;;;;;;;;;;;;;;;
17;912;14;1:43.524;+8.991;+0.122;199.2;40;Porsche GT Team;GTLM;;;Porsche 911 RSR;M;22;208;3;10;112;3;;4625;;;Mathieu;Jaminet;Gold;;FRA;;1449;3;Gold;;;Earl;Bamber;Platinum;;NZL;;651;4;Platinum;;;;;;;;;;;;;;;;;;;;;;;;;;;
18;66;29;1:43.718;+9.185;+0.194;198.9;29;Ford Chip Ganassi Racing;GTLM;;;Ford GT;M;19;9;3;9;107;3;;4612;;;Joey;Hand;Platinum;;USA;;37;2;Platinum;;;Dirk;Mueller;Platinum;;DEU;;36;1;Platinum;;;Sebastien;Bourdais;Platinum;;FRA;;602;3;Platinum;;;;;;;;;;;;;;;;;;;;;
19;67;15;1:43.739;+9.206;+0.021;198.8;39;Ford Chip Ganassi Racing;GTLM;;;Ford GT;M;20;9;3;9;107;3;;4613;;;Ryan;Briscoe;Platinum;;AUS;;358;1;Platinum;;;Richard;Westbrook;Platinum;;GBR;;16;2;Platinum;;;Scott;Dixon;Platinum;;NZL;;631;5;Platinum;;;;;;;;;;;;;;;;;;;;;
20;25;4;1:43.762;+9.229;+0.023;198.8;36;BMW Team RLL;GTLM;;;BMW M8 GTE;M;412;17;3;66;74;3;;4692;;;Tom;Blomqvist;Platinum;;GBR;;1718;1;Platinum;;;Connor;De Phillippi;Gold;;USA;;698;2;Gold;;;Philipp;Eng;Platinum;;AUT;;883;4;Platinum;;;Colton;Herta;Gold;;USA;;1602;5;Gold;;;;;;;;;;;;;;;
21;24;28;1:43.855;+9.322;+0.093;198.6;37;BMW Team RLL;GTLM;;;BMW M8 GTE;M;434;17;3;66;74;3;;4691;;;Jesse;Krohn;Gold;;FIN;;1108;1;Gold;;;John;Edwards;Platinum;;USA;;942;2;Platinum;;;Chaz;Mostert;;;AUS;;1753;3;;;;Alex;Zanardi;Gold;;ITA;;1794;4;Gold;;;;;;;;;;;;;;;
22;62;32;1:43.886;+9.353;+0.031;198.5;39;Risi Competizione;GTLM;;;Ferrari 488 GTE;M;26;26;3;8;106;3;;4702;;;Davide;Rigon;Platinum;;ITA;;679;1;Platinum;;;Miguel;Molina;Platinum;;ESP;;1611;2;Platinum;;;;;;;;;;;;;;;;;;;;;;;;;;;
23;3;13;1:44.012;+9.479;+0.126;198.3;35;Corvette Racing;GTLM;;;Chevrolet Corvette C7.R;M;23;23;3;6;105;3;;4616;;;Jan;Magnussen;Platinum;;DNK;;11;1;Platinum;;;Antonio;Garcia;Platinum;;ESP;;12;2;Platinum;;;Mike;Rockenfeller;Platinum;;DEU;;625;3;Platinum;;;;;;;;;;;;;;;;;;;;;
24;4;7;1:44.833;+10.300;+0.821;196.7;7;Corvette Racing;GTLM;;;Chevrolet Corvette C7.R;M;24;23;3;6;105;3;;4617;;;Oliver;Gavin;Platinum;;GBR;;14;1;Platinum;;;Tommy;Milner;Platinum;;USA;;15;2;Platinum;;;Marcel;Fassler;Platinum;;CHE;;348;3;Platinum;;;;;;;;;;;;;;;;;;;;;
25;13;11;1:45.842;+11.309;+1.009;194.9;35;Via Italia Racing;GTD;;;Ferrari 488 GT3;M;575;104;4;16;106;3;;4695;;;Chico;Longo;;;BRA;;1809;1;;;;Victor;Franzoni;Gold;;BRA;;1777;2;Gold;;;Marcos;Gomes;Silver;;BRA;;689;3;Silver;;;;;;;;;;;;;;;;;;;;;
26;51;27;1:45.954;+11.421;+0.112;194.7;28;Spirit of Race;GTD;;;Ferrari 488 GT3;M;89;89;4;16;106;3;;4624;;;Paul;Dalla Lana;Bronze;;CAN;;364;1;Bronze;;;Pedro;Lamy;Platinum;;PRT;;366;2;Platinum;;;Mathias;Lauda;Silver;;AUT;;905;3;Silver;;;Daniel;Serra;Gold;;BRA;;687;4;Gold;;;;;;;;;;;;;;;
27;71;26;1:46.008;+11.475;+0.054;194.6;33;P1 Motorsports;GTD;;;Mercedes-AMG GT3;M;413;164;4;45;7643;3;;4704;;;Maximilian;Buhk;Platinum;;DEU;;1751;1;Platinum;;;Fabian;Schiller;Silver;;;;1790;2;Silver;;;Dominik;Baumann;Gold;;AUT;;1619;3;Gold;;;JC;Perez;Silver;;COL;;1339;4;Silver;;;;;;;;;;;;;;;
28;57;25;1:46.017;+11.484;+0.009;194.5;34;Meyer Shank Racing w/ Curb-Agajanian;GTD;;;Acura NSX GT3;M;590;3;4;43;7641;3;;4706;;;Jackie;Heinricher;Bronze;;USA;;1182;1;Bronze;;;Katherine;Legge;Gold;;GBR;;384;2;Gold;;;Simona;De Silvestro;Gold;;SWZ;;1775;4;Gold;;;Ana;Figueiredo;Silver;;BRA;;1789;3;Silver;;;Christina;Nielsen;Silver;;DNK;;414;5;Silver;;;;;;;;;
29;46;32;1:46.081;+11.548;+0.064;194.4;32;EBIMOTORS SRL;GTD;;;Lamborghini Huracan GT3;M;243;144;4;13;1609;3;;4708;;;Emanuele;Busnelli;Bronze;;ITA;;1097;1;Bronze;;;Fabio;Babini;Gold;;ITA;;1099;4;Gold;;;Phil;Keen;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30;14;19;1:46.215;+11.682;+0.134;194.2;31;AIM Vasser Sullivan;GTD;;;Lexus RC F GT3;M;577;251;4;46;7644;3;;4698;;;Richard;Heistand;Bronze;;USA;;1240;1;Bronze;;;Jack;Hawksworth;Gold;;GBR;;838;2;Gold;;;Austin;Cindric;Silver;;USA;;878;3;Silver;;;Nick;Cassidy;;;NZL;;1810;4;;;;;;;;;;;;;;;;
31;9;5;1:46.294;+11.761;+0.079;194.0;38;PFAFF Motorsports;GTD;;;Porsche 911 GT3 R;M;573;249;4;14;112;3;;4694;;;Scott;Hargrove;Gold;;CAN;;275;1;Gold;;;Zacharie;Robichon;Silver;;CAN;;1176;2;Silver;;;Lars;Kern;Silver;;DEU;;1785;3;Silver;;;Dennis;Olsen;Gold;;NOR;;1727;4;Gold;;;;;;;;;;;;;;;
32;99;33;1:46.312;+11.779;+0.018;194.0;35;NGT Motorsport;GTD;;;Porsche 911 GT3 R;M;507;104;4;14;112;3;;4689;;;Juergen;Haering;Bronze;;DEU;;1792;1;Bronze;;;Steffen;Goerig;;;;;1781;4;;;;Sven;Muller;Gold;;DEU;;1101;3;Gold;;;Klaus;Bachler;Gold;;AUT;;663;2;Gold;;;Alfred;Renauer;Silver;;;;1812;5;Silver;;;;;;;;;
33;73;20;1:46.319;+11.786;+0.007;194.0;35;Park Place Motorsports;GTD;;;Porsche 911 GT3 R;M;40;40;4;14;112;3;;4699;;;Patrick;Lindsey;Silver;;USA;;697;1;Silver;;;Patrick;Long;Platinum;;USA;;27;2;Platinum;;;Matt;Campbell;Gold;;;;1791;4;Gold;;;Nicholas;Boulle;Silver;;USA;;1091;5;Silver;;;;;;;;;;;;;;;
34;88;11;1:46.432;+11.899;+0.113;193.8;38;WRT Speedstar Audi Sport;GTD;;;Audi R8 LMS GT3;M;605;261;4;12;909;3;;4709;;;Frederic;Vervisch;Gold;;BEL;;1779;1;Gold;;;Kelvin;van der Linde;Gold;;ZAF;;1580;2;Gold;;;Ian;James;Silver;;USA;;453;3;Silver;;;Roman;DeAngelis;Silver;;CAN;;1379;4;Silver;;;;;;;;;;;;;;;
35;12;11;1:46.487;+11.954;+0.055;193.7;34;AIM Vasser Sullivan;GTD;;;Lexus RC F GT3;M;576;251;4;46;7644;3;;4697;;;Frank;Montecalvo;Silver;;USA;;1279;1;Silver;;;Townsend;Bell;Gold;;USA;;117;2;Gold;;;Aaron;Telitz;Silver;;USA;;1780;3;Silver;;;Jeff;Segal;Gold;;USA;;83;4;Gold;;;;;;;;;;;;;;;
36;44;6;1:46.534;+12.001;+0.047;193.6;36;Magnus Racing;GTD;;;Lamborghini Huracan GT3;M;32;32;4;13;1609;3;;4693;;;John;Potter;Bronze;;USA;;670;1;Bronze;;;Andy;Lally;Gold;;USA;;25;2;Gold;;;Spencer;Pumpelly;Silver;;USA;;64;3;Silver;;;Marco;Mapelli;Gold;;CHE;;1283;4;Gold;;;;;;;;;;;;;;;
37;8;31;1:46.560;+12.027;+0.026;193.5;33;Starworks Motorsport;GTD;;;Audi R8 LMS GT3;M;595;256;4;12;909;3;;4696;;;Parker;Chase;Silver;;USA;;1137;1;Silver;;;Ryan;Dalziel;Gold;;GBR;;192;2;Gold;;;Ezequiel;Perez Companc;Silver;;ARG;;1242;3;Silver;;;Chris;Haase;Platinum;;DEU;;675;4;Platinum;;;;;;;;;;;;;;;
38;11;33;1:46.749;+12.216;+0.189;193.2;33;GRT Grasser Racing Team;GTD;;;Lamborghini Huracan GT3;M;255;151;4;13;1609;3;;4688;;;Rolf;Ineichen;Silver;;CHE;;662;1;Silver;;;Mirko;Bortolotti;Platinum;;ITA;;1102;2;Platinum;;;Christian;Engelhart;Gold;;DEU;;661;3;Gold;;;Kang;Ling;Silver;;CHN;;1813;4;Silver;;;;;;;;;;;;;;;
39;33;6;1:46.822;+12.289;+0.073;193.1;17;Riley Motorsports - Team AMG;GTD;;;Mercedes-AMG GT3;M;246;147;4;45;7643;3;;4713;;;Ben;Keating;Bronze;;USA;;378;1;Bronze;;;Jeroen;Bleekemolen;Gold;;NLD;;186;2;Gold;;;Luca;Stolz;Gold;;DEU;;1124;3;Gold;;;Felipe;Fraga;Silver;;BRA;;1750;4;Silver;;;;;;;;;;;;;;;
40;47;5;1:47.047;+12.514;+0.225;192.7;33;Precision Performance Motorsports (PPM);GTD;;;Lamborghini Huracan GT3;M;607;233;4;13;1609;3;;4700;;;Steve;Dunn;Bronze;;USA;;1730;1;Bronze;;;Brandon;Gdovic;Silver;;USA;;954;2;Silver;;;Linus;Lundqvist;Gold;;SWE;;1811;3;Gold;;;Milos;Pavlovic;Gold;;CHE;;1270;4;Gold;;;Don;Yount;Bronze;;USA;;399;5;Bronze;;;;;;;;;
41;540;25;1:47.139;+12.606;+0.092;192.5;28;Black Swan Racing;GTD;;;Porsche 911 GT3 R;M;611;263;4;14;112;3;;4711;;;Timothy;Pappas;Bronze;;USA;;1158;1;Bronze;;;Marco;Seefried;Silver;;AUT;;374;2;Silver;;;Matteo;Cairoli;Gold;;ITA;;1298;3;Gold;;;Dirk;Werner;Platinum;;DEU;;713;4;Platinum;;;;;;;;;;;;;;;
42;19;4;1:47.243;+12.710;+0.104;192.3;37;Moorespeed;GTD;;;Audi R8 LMS GT3;M;578;101;4;12;909;3;;4626;;;Will;Hardeman;Bronze;;USA;;928;3;Bronze;;;Alex;Riberas;Gold;;ESP;;659;2;Gold;;;Andrew;Davis;Silver;;USA;;329;1;Silver;;;Markus;Winkelhock;Platinum;;DEU;;672;7;Platinum;;;;;;;;;;;;;;;
43;48;6;1:47.527;+12.994;+0.284;191.8;36;Paul Miller Racing;GTD;;;Lamborghini Huracan GT3;M;34;34;4;13;1609;3;;4710;;;Bryan;Sellers;Gold;;USA;;18;1;Gold;;;Ryan;Hardwick;Bronze;;USA;;1256;2;Bronze;;;Corey;Lewis;Silver;;USA;;763;3;Silver;;;Andrea;Caldarelli;Gold;;ITA;;1228;4;Gold;;;;;;;;;;;;;;;
44;63;8;1:48.949;+14.416;+1.422;189.3;11;Scuderia Corsa;GTD;;;Ferrari 488 GT3;M;37;25;4;16;106;3;;4621;;;Cooper;MacNeil;Silver;;USA;;113;1;Silver;;;Toni;Vilander;Platinum;;FIN;;21;2;Platinum;;;Jeff;Westphal;Silver;;USA;;682;3;Silver;;;Dominik;Farnbacher;Gold;;DEU;;238;5;Gold;;;;;;;;;;;;;;;
45;29;0;;;;;0;Montaplast by Land Motorsport;GTD;;;Audi R8 LMS GT3;M;244;145;4;12;909;3;;4705;;;Daniel;Morad;Silver;;CAN;;1144;2;Silver;;;Ricky;Feller;Silver;;;;1787;3;Silver;;;Dries;Vanthoor;Gold;;;;1786;1;Gold;;;;;;;;;;;;;;;;;;;;;
46;86;0;;;;;0;Meyer Shank Racing w/ Curb-Agajanian;GTD;;;Acura NSX GT3;M;239;3;4;43;7641;3;;4707;;;Mario;Farnbacher;Gold;;CHE;;318;7;Gold;;;Trent;Hindman;Silver;;USA;;244;2;Silver;;;Justin;Marks;Silver;;USA;;746;3;Silver;;;AJ;Allmendinger;Gold;;USA;;619;4;Gold;;;;;;;;;;;;;;;
47;96;0;;;;;0;Turner Motorsport;GTD;;;BMW M6 GT3;M;38;38;4;17;74;3;;4623;;;Bill;Auberlen;Gold;;USA;;39;7;Gold;;;Robby;Foley;Silver;;USA;;1302;2;Silver;;;Dillon;Machavern;Silver;;USA;;463;3;Silver;;;Jens;Klingmann;Gold;;DEU;;902;4;Gold;;;;;;;;;;;;;;;
